"year","sitecode","section","reach","pass","unitnum","unittype","vert_index","pitnumber","species","length_1_mm","length_2_mm","weight_g","clip","sampledate","notes"
1995,"MACKCC-L","CC","L",1,2,"C",21,,"Cutthroat trout",166,,53.8,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,2,"C",22,,"Cutthroat trout",135,,23.5,"RV",1995-08-30,
1995,"MACKCC-L","CC","L",1,2,"C",23,,"Cutthroat trout",120,,17.3,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,2,"C",24,,"Cutthroat trout",115,,14.6,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,2,"C",25,,"Cutthroat trout",106,,11.6,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,2,"C",26,,"Coastal giant salamander",68,115,11.1,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,2,"C",27,,"Coastal giant salamander",70,129,11.4,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,2,"C",28,,"Coastal giant salamander",46,89,4.1,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,2,"C",29,,"Coastal giant salamander",68,120,10.2,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,2,"C",30,,"Coastal giant salamander",108,190,52.2,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,3,"SC",1,,"Cutthroat trout",50,,1.6,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,3,"SC",2,,"Cutthroat trout",44,,1,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,4,"P",1,,"Cutthroat trout",50,,1.5,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,4,"P",2,,"Cutthroat trout",45,,1,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,4,"P",3,,"Cutthroat trout",109,,11.9,"RV",1995-08-30,
1995,"MACKCC-L","CC","L",1,4,"P",4,,"Cutthroat trout",93,,8.6,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,4,"P",5,,"Cutthroat trout",104,,11.3,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,4,"P",6,,"Coastal giant salamander",44,88,3.5,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,4,"P",7,,"Coastal giant salamander",64,118,10.2,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,4,"P",8,,"Coastal giant salamander",66,119,12.2,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,5,"C",1,,"Cutthroat trout",100,,9.9,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,5,"C",2,,"Cutthroat trout",95,,9.9,"RV",1995-08-30,"BB"
1995,"MACKCC-L","CC","L",1,5,"C",3,,"Cutthroat trout",142,,29.6,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",1,,"Cutthroat trout",57,,1.9,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",2,,"Cutthroat trout",47,,1,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",3,,"Cutthroat trout",104,,11.9,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",4,,"Cutthroat trout",119,,16.4,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",5,,"Cutthroat trout",120,,17.9,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",6,,"Cutthroat trout",49,,1.3,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",7,,"Cutthroat trout",92,,9.9,"RV",1995-08-30,"BB"
1995,"MACKCC-L","CC","L",1,6,"SC",8,,"Cutthroat trout",114,,15,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",9,,"Cutthroat trout",42,,0.7,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",10,,"Cutthroat trout",147,,35.4,"RV",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",11,,"Cutthroat trout",89,,7.3,"LVRV",1995-08-30,"LEFT VENTRAL MAY NOT BE CLIPPED"
1995,"MACKCC-L","CC","L",1,6,"SC",12,,"Cutthroat trout",87,,7.6,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",13,,"Cutthroat trout",99,,10.2,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",14,,"Cutthroat trout",94,,9.2,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",15,,"Cutthroat trout",74,,4.5,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",16,,"Cutthroat trout",90,,7.7,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",17,,"Coastal giant salamander",55,97,6,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",18,,"Coastal giant salamander",66,116,11.3,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",19,,"Coastal giant salamander",62,119,10.4,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",20,,"Coastal giant salamander",77,140,16.8,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",21,,"Coastal giant salamander",85,152,22.7,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",22,,"Coastal giant salamander",52,101,5.2,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",23,,"Coastal giant salamander",52,100,6,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",1,6,"SC",24,,"Coastal giant salamander",118,182,48.1,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,1,"P",1,,"Cutthroat trout",92,,,"RV",1995-08-30,
1995,"MACKCC-L","CC","L",2,1,"P",2,,"Cutthroat trout",117,,,"RV",1995-08-30,
1995,"MACKCC-L","CC","L",2,1,"P",3,,"Cutthroat trout",85,,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,1,"P",4,,"Cutthroat trout",153,,,"RV",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",1,,"Cutthroat trout",46,,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",2,,"Cutthroat trout",48,,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",3,,"Cutthroat trout",113,,,"RV",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",4,,"Cutthroat trout",89,,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",5,,"Cutthroat trout",123,,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",6,,"Cutthroat trout",122,,,"RV",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",7,,"Cutthroat trout",125,,,"RV",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",8,,"Cutthroat trout",117,,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",9,,"Cutthroat trout",154,,,"RV",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",10,,"Coastal giant salamander",59,116,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",11,,"Coastal giant salamander",48,79,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",12,,"Coastal giant salamander",57,105,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",13,,"Coastal giant salamander",34,70,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",14,,"Coastal giant salamander",46,81,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",15,,"Coastal giant salamander",64,113,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",16,,"Coastal giant salamander",50,84,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,2,"C",17,,"Coastal giant salamander",109,181,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,4,"P",1,,"Cutthroat trout",42,,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,4,"P",2,,"Cutthroat trout",50,,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,4,"P",3,,"Coastal giant salamander",53,101,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,4,"P",4,,"Coastal giant salamander",58,102,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,5,"C",1,,"Cutthroat trout",49,,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,5,"C",2,,"Cutthroat trout",98,,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,5,"C",3,,"Cutthroat trout",87,,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,5,"C",4,,"Coastal giant salamander",28,56,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,5,"C",5,,"Cutthroat trout",89,,,"RV",1995-08-30,
1995,"MACKCC-L","CC","L",2,6,"SC",1,,"Cutthroat trout",78,,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,6,"SC",2,,"Cutthroat trout",85,,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,6,"SC",3,,"Coastal giant salamander",44,81,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,6,"SC",4,,"Coastal giant salamander",51,94,,"NONE",1995-08-30,
1995,"MACKCC-L","CC","L",2,6,"SC",5,,"Coastal giant salamander",67,117,,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",1,7,"P",1,,"Cutthroat trout",108,,13.2,"RV",1995-08-30,
1995,"MACKCC-M","CC","M",1,7,"P",2,,"Cutthroat trout",91,,7.9,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",1,7,"P",3,,"Cutthroat trout",91,,7.9,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",1,7,"P",4,,"Cutthroat trout",121,,19.2,"RV",1995-08-30,
1995,"MACKCC-M","CC","M",1,7,"P",5,,"Cutthroat trout",118,,17.9,"RV",1995-08-30,
1995,"MACKCC-M","CC","M",1,7,"P",6,,"Coastal giant salamander",57,104,8,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",1,8,"C",1,,"Cutthroat trout",45,,0.9,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",1,8,"C",2,,"Cutthroat trout",49,,1.5,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",1,8,"C",3,,"Cutthroat trout",141,,30.5,"RV",1995-08-30,
1995,"MACKCC-M","CC","M",1,8,"C",4,,"Cutthroat trout",114,,16.3,"RV",1995-08-30,
1995,"MACKCC-M","CC","M",1,8,"C",5,,"Cutthroat trout",109,,12.8,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",1,8,"C",6,,"Cutthroat trout",159,,40.8,"RV",1995-08-30,
1995,"MACKCC-M","CC","M",1,8,"C",7,,"Cutthroat trout",144,,32.6,"RV",1995-08-30,
1995,"MACKCC-M","CC","M",1,8,"C",8,,"Coastal giant salamander",85,167,31.9,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",1,8,"C",9,,"Coastal giant salamander",95,148,29.2,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",1,8,"C",10,,"Coastal giant salamander",125,209,52.4,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",1,9,"SC",1,,,,,,"NONE",1995-08-30,"DRY"
1995,"MACKCC-M","CC","M",1,10,"P",1,,"Cutthroat trout",172,,49.7,"RV",1995-08-30,
1995,"MACKCC-M","CC","M",1,10,"P",2,,"Cutthroat trout",123,,18.1,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",1,10,"P",3,,"Cutthroat trout",102,,10.8,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",1,10,"P",4,,"Cutthroat trout",112,,15.2,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",1,11,"C",1,,"Cutthroat trout",86,,,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",1,11,"C",2,,"Cutthroat trout",98,,9.9,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",1,11,"C",3,,"Cutthroat trout",115,,16.8,"RV",1995-08-30,
1995,"MACKCC-M","CC","M",1,11,"C",4,,"Cutthroat trout",135,,23.8,"RV",1995-08-30,
1995,"MACKCC-M","CC","M",1,11,"C",5,,"Coastal giant salamander",105,184,38.1,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",1,11,"C",6,,"Coastal giant salamander",82,155,23.3,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",2,7,"P",1,,"Cutthroat trout",180,,66.2,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",2,7,"P",2,,"Cutthroat trout",118,,17,"RV",1995-08-30,
1995,"MACKCC-M","CC","M",2,7,"P",3,,"Coastal giant salamander",81,146,20,"NONE",1995-08-30,"ADULT"
1995,"MACKCC-M","CC","M",2,8,"C",1,,"Cutthroat trout",115,,15.6,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",2,8,"C",2,,"Cutthroat trout",107,,12.1,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",2,8,"C",3,,"Cutthroat trout",118,,16.7,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",2,8,"C",4,,"Cutthroat trout",92,,10,"RV",1995-08-30,"BB"
1995,"MACKCC-M","CC","M",2,8,"C",5,,"Coastal giant salamander",74,130,15,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",2,8,"C",6,,"Coastal giant salamander",76,126,14.2,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",2,8,"C",7,,"Coastal giant salamander",108,192,44.1,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",2,10,"P",1,,"Cutthroat trout",106,,12.3,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",2,10,"P",2,,"Cutthroat trout",119,,15.5,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",2,10,"P",3,,"Coastal giant salamander",64,114,11.5,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",2,10,"P",4,,"Coastal giant salamander",64,81,8.3,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",2,10,"P",5,,"Coastal giant salamander",114,175,40.2,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",2,11,"C",1,,"Cutthroat trout",86,,7.6,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",2,11,"C",2,,"Cutthroat trout",115,,17.2,"RV",1995-08-30,
1995,"MACKCC-M","CC","M",2,11,"C",3,,"Cutthroat trout",123,,19.1,"NONE",1995-08-30,
1995,"MACKCC-M","CC","M",2,11,"C",4,,"Cutthroat trout",133,,24.7,"NONE",1995-08-30,
1995,"MACKCC-U","CC","U",1,12,"P",1,,"Cutthroat trout",92,,8.4,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,12,"P",2,,"Cutthroat trout",83,,6.7,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,12,"P",3,,"Cutthroat trout",87,,7.8,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,12,"P",4,,"Cutthroat trout",109,,13.3,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,12,"P",5,,"Cutthroat trout",126,,25.1,"RV",1995-08-31,
1995,"MACKCC-U","CC","U",1,12,"P",6,,"Cutthroat trout",124,,21.8,"RV",1995-08-31,
1995,"MACKCC-U","CC","U",1,12,"P",7,,"Cutthroat trout",147,,37,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,12,"P",8,,"Coastal giant salamander",58,117,9.5,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,12,"P",9,,"Coastal giant salamander",80,146,17.6,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,14,"P",1,,"Cutthroat trout",94,,8.8,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,14,"P",2,,"Cutthroat trout",96,,9.2,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,14,"P",3,,"Cutthroat trout",49,,1.3,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,14,"P",4,,"Cutthroat trout",48,,1.2,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,14,"P",5,,"Cutthroat trout",99,,9.9,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,14,"P",6,,"Cutthroat trout",122,,19.8,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,14,"P",7,,"Cutthroat trout",125,,19.8,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,14,"P",8,,"Cutthroat trout",162,,42.7,"RV",1995-08-31,
1995,"MACKCC-U","CC","U",1,14,"P",9,,"Cutthroat trout",132,,27.4,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,14,"P",10,,"Cutthroat trout",134,,25.7,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",1,,"Cutthroat trout",50,,1.3,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",2,,"Cutthroat trout",51,,1.3,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",3,,"Cutthroat trout",47,,0.9,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",4,,"Cutthroat trout",101,,10.1,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",5,,"Cutthroat trout",83,,7,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",6,,"Cutthroat trout",87,,7.5,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",7,,"Cutthroat trout",83,,5.8,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",8,,"Cutthroat trout",86,,7.9,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",9,,"Cutthroat trout",97,,10.6,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",10,,"Cutthroat trout",104,,11.6,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",11,,"Cutthroat trout",126,,20.1,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",12,,"Cutthroat trout",126,,23.9,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",13,,"Cutthroat trout",128,,20.9,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",14,,"Coastal giant salamander",59,94,6.5,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",15,,"Coastal giant salamander",48,90,5.2,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",16,,"Coastal giant salamander",60,113,9,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,15,"C",17,,"Coastal giant salamander",74,126,15.8,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,16,"P",1,,"Cutthroat trout",43,,0.8,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,16,"P",2,,"Cutthroat trout",96,,8.6,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,16,"P",3,,"Cutthroat trout",109,,13,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,16,"P",4,,"Cutthroat trout",115,,16.1,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,16,"P",5,,"Cutthroat trout",86,,6.4,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,16,"P",6,,"Cutthroat trout",103,,9.6,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,16,"P",7,,"Cutthroat trout",122,,19.5,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,16,"P",8,,"Cutthroat trout",88,,7,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,16,"P",9,,"Cutthroat trout",106,,12.7,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,16,"P",10,,"Cutthroat trout",114,,15,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,16,"P",11,,"Cutthroat trout",131,,22.9,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,16,"P",12,,"Cutthroat trout",164,,42.6,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,17,"C",1,,"Cutthroat trout",42,,0.8,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,17,"C",2,,"Cutthroat trout",90,,8.2,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,17,"C",3,,"Cutthroat trout",122,,16.6,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",1,17,"C",4,,"Cutthroat trout",152,,35.5,"RV",1995-08-31,
1995,"MACKCC-U","CC","U",2,12,"P",1,,"Cutthroat trout",42,,0.7,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,12,"P",2,,"Cutthroat trout",87,,7,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,12,"P",3,,"Cutthroat trout",114,,18,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,12,"P",4,,"Coastal giant salamander",57,106,8.8,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,13,"S",1,,"Coastal giant salamander",50,87,6.6,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",1,,"Cutthroat trout",57,,2,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",2,,"Cutthroat trout",44,,1.1,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",3,,"Cutthroat trout",45,,1.1,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",4,,"Cutthroat trout",53,,1.7,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",5,,"Cutthroat trout",90,,8.7,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",6,,"Cutthroat trout",100,,10,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",7,,"Cutthroat trout",127,,19.7,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",8,,"Cutthroat trout",92,,8,"LV",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",9,,"Cutthroat trout",124,,18.8,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",10,,"Coastal giant salamander",49,95,4.8,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",11,,"Coastal giant salamander",73,125,17.6,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",12,,"Coastal giant salamander",52,92,6.4,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",13,,"Coastal giant salamander",47,88,4.3,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",14,,"Coastal giant salamander",60,110,10.1,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",15,,"Coastal giant salamander",67,123,12.7,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",16,,"Coastal giant salamander",84,149,19.1,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,15,"C",17,,"Coastal giant salamander",73,140,17.7,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,16,"P",1,,"Cutthroat trout",39,,0.5,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,16,"P",2,,"Cutthroat trout",89,,6.9,"RV",1995-08-31,
1995,"MACKCC-U","CC","U",2,16,"P",3,,"Cutthroat trout",126,,21.6,"RV",1995-08-31,
1995,"MACKCC-U","CC","U",2,16,"P",4,,"Cutthroat trout",118,,17.3,"RV",1995-08-31,
1995,"MACKCC-U","CC","U",2,17,"C",1,,"Cutthroat trout",49,,1.2,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,17,"C",2,,"Cutthroat trout",95,,8.7,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,17,"C",3,,"Cutthroat trout",114,,16.8,"NONE",1995-08-31,
1995,"MACKCC-U","CC","U",2,17,"C",4,,"Coastal giant salamander",58,104,8,"NONE",1995-08-31,
1995,"MACKOG-L","OG","L",1,1,"P",1,,"Cutthroat trout",45,,1,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",2,,"Cutthroat trout",47,,1.1,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",3,,"Cutthroat trout",43,,0.9,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",4,,"Cutthroat trout",45,,1.1,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",5,,"Cutthroat trout",86,,6.9,"LV",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",6,,"Cutthroat trout",117,,16,"LV",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",7,,"Cutthroat trout",124,,21.9,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",8,,"Cutthroat trout",106,,12.8,"LV",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",9,,"Cutthroat trout",84,,6.6,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",10,,"Cutthroat trout",86,,5.8,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",11,,"Coastal giant salamander",54,88,,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",12,,"Coastal giant salamander",50,90,,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",13,,"Coastal giant salamander",42,84,,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",14,,"Coastal giant salamander",45,77,,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",15,,"Coastal giant salamander",44,80,,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",16,,"Coastal giant salamander",45,86,,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",17,,"Coastal giant salamander",61,119,,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,1,"P",18,,"Coastal giant salamander",76,138,,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,2,"C",1,,"Cutthroat trout",44,,0.8,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,2,"C",2,,"Cutthroat trout",68,,6.1,"LV",1995-08-29,"BB"
1995,"MACKOG-L","OG","L",1,2,"C",3,,"Cutthroat trout",81,,5.8,"LV",1995-08-29,
1995,"MACKOG-L","OG","L",1,2,"C",4,,"Cutthroat trout",88,,7.5,"LV",1995-08-29,
1995,"MACKOG-L","OG","L",1,2,"C",5,,"Cutthroat trout",97,,9.5,"LV",1995-08-29,
1995,"MACKOG-L","OG","L",1,2,"C",6,,"Cutthroat trout",100,,10.6,"LV",1995-08-29,
1995,"MACKOG-L","OG","L",1,2,"C",7,,"Cutthroat trout",47,,1.2,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,2,"C",8,,"Cutthroat trout",80,,5.4,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,2,"C",9,,"Cutthroat trout",86,,6.3,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,2,"C",10,,"Cutthroat trout",44,,0.8,"NONE",1995-08-29,
1995,"MACKOG-L","OG","L",1,2,"C",11,,"Cutthroat trout",109,,13.1,"LV",1995-08-29,
1995,"MACKOG-L","OG","L",1,2,"C",12,,"Cutthroat trout",108,,12.2,"LV",1995-08-29,
1995,"MACKOG-L","OG","L",1,2,"C",13,,"Cutthroat trout",74,,4.9,"LV",1995-08-29,
1995,"MACKOG-L","OG","L",1,2,"C",14,,"Cutthroat trout",116,,14.7,"LV",1995-08-29,
1995,"MACKOG-L","OG","L",1,2,"C",15,,"Cutthroat trout",104,,11.9,"LV",1995-08-29,
1995,"MACKOG-L","OG","L",1,2,"C",16,,"Cutthroat trout",134,,26.2,"LV",1995-08-29,
